date,county,deaths,fips,new_deaths
2020-11-24,calvert,32,24009,1
2020-11-24,caroline,10,24011,1
2020-11-24,carroll,131,24013,0
2020-11-24,cecil,37,24015,0
2020-11-24,charles,102,24017,0
2020-11-24,dorchester,15,24019,0
2020-11-24,frederick,138,24021,0
2020-11-24,garrett,4,24023,0
2020-11-24,harford,89,24025,4
2020-11-24,howard,130,24027,1
2020-11-24,kent,24,24029,0
2020-11-24,montgomery,893,24031,3
2020-11-24,prince_georges,884,24033,2
2020-11-24,queen_annes,26,24035,0
2020-11-24,somerset,8,24039,0
2020-11-24,st_marys,61,24037,0
2020-11-24,talbot,7,24041,0
2020-11-24,washington,61,24043,1
2020-11-24,wicomico,57,24045,1
2020-11-24,worcester,35,24047,0
2020-11-24,unknown,27,NA,8
2020-11-25,allegany,60,24001,1
2020-11-25,anne_arundel,285,24003,1
2020-11-25,baltimore,692,24005,6
2020-11-25,baltimore_city,528,24510,3
2020-11-25,calvert,32,24009,0
2020-11-25,caroline,10,24011,0
2020-11-25,carroll,131,24013,0
2020-11-25,cecil,37,24015,0
2020-11-25,charles,103,24017,1
2020-11-25,dorchester,15,24019,0
2020-11-25,frederick,138,24021,0
2020-11-25,garrett,4,24023,0
2020-11-25,harford,91,24025,2
2020-11-25,howard,131,24027,1
2020-11-25,kent,23,24029,0
2020-11-25,montgomery,894,24031,1
2020-11-25,prince_georges,888,24033,4
2020-11-25,queen_annes,26,24035,0
2020-11-25,somerset,8,24039,0
2020-11-25,st_marys,61,24037,0
2020-11-25,talbot,7,24041,0
2020-11-25,washington,63,24043,2
2020-11-25,wicomico,58,24045,1
2020-11-25,worcester,35,24047,0
2020-11-25,unknown,43,NA,16
2020-11-26,allegany,64,24001,4
2020-11-26,anne_arundel,286,24003,1
2020-11-26,baltimore,697,24005,5
2020-11-26,baltimore_city,534,24510,6
2020-11-26,calvert,35,24009,3
2020-11-26,caroline,10,24011,0
2020-11-26,carroll,132,24013,1
2020-11-26,cecil,39,24015,2
2020-11-26,charles,103,24017,0
2020-11-26,dorchester,15,24019,0
2020-11-26,frederick,138,24021,0
2020-11-26,garrett,4,24023,0
2020-11-26,harford,91,24025,0
2020-11-26,howard,133,24027,2
2020-11-26,kent,23,24029,0
2020-11-26,montgomery,897,24031,3
2020-11-26,prince_georges,896,24033,8
2020-11-26,queen_annes,26,24035,0
2020-11-26,somerset,8,24039,0
2020-11-26,st_marys,61,24037,0
2020-11-26,talbot,7,24041,0
2020-11-26,washington,69,24043,6
2020-11-26,wicomico,59,24045,1
2020-11-26,worcester,35,24047,0
2020-11-26,unknown,30,NA,0
2020-11-27,allegany,64,24001,0
2020-11-27,anne_arundel,286,24003,0
2020-11-27,baltimore,701,24005,4
2020-11-27,baltimore_city,538,24510,4
2020-11-27,calvert,35,24009,0
2020-11-27,caroline,10,24011,0
2020-11-27,carroll,132,24013,0
2020-11-27,cecil,39,24015,0
2020-11-27,charles,103,24017,0
2020-11-27,dorchester,15,24019,0
2020-11-27,frederick,138,24021,0
2020-11-27,garrett,4,24023,0
2020-11-27,harford,91,24025,0
2020-11-27,howard,133,24027,0
2020-11-27,kent,23,24029,0
2020-11-27,montgomery,902,24031,5
2020-11-27,prince_georges,898,24033,2
2020-11-27,queen_annes,26,24035,0
2020-11-27,somerset,8,24039,0
2020-11-27,st_marys,61,24037,0
2020-11-27,talbot,7,24041,0
2020-11-27,washington,69,24043,0
2020-11-27,wicomico,59,24045,0
2020-11-27,worcester,36,24047,1
2020-11-27,unknown,36,NA,6
2020-11-28,allegany,69,24001,5
2020-11-28,anne_arundel,286,24003,0
2020-11-28,baltimore,706,24005,5
2020-11-28,baltimore_city,542,24510,4
2020-11-28,calvert,36,24009,1
2020-11-28,caroline,10,24011,0
2020-11-28,carroll,132,24013,0
2020-11-28,cecil,40,24015,1
2020-11-28,charles,103,24017,0
2020-11-28,dorchester,15,24019,0
2020-11-28,frederick,140,24021,2
2020-11-28,garrett,4,24023,0
2020-11-28,harford,92,24025,1
2020-11-28,howard,137,24027,4
2020-11-28,kent,23,24029,0
2020-11-28,montgomery,905,24031,3
2020-11-28,prince_georges,900,24033,2
2020-11-28,queen_annes,26,24035,0
2020-11-28,somerset,9,24039,1
2020-11-28,st_marys,61,24037,0
2020-11-28,talbot,7,24041,0
2020-11-28,washington,69,24043,0
2020-11-28,wicomico,59,24045,0
2020-11-28,worcester,35,24047,0
2020-11-28,unknown,41,NA,5
2020-11-29,allegany,71,24001,2
2020-11-29,anne_arundel,286,24003,0
2020-11-29,baltimore,707,24005,1
2020-11-29,baltimore_city,545,24510,3
2020-11-29,calvert,36,24009,0
2020-11-29,caroline,10,24011,0
2020-11-29,carroll,133,24013,1
2020-11-29,cecil,40,24015,0
2020-11-29,charles,103,24017,0
2020-11-29,dorchester,15,24019,0
2020-11-29,frederick,142,24021,2
2020-11-29,garrett,5,24023,1
2020-11-29,harford,94,24025,2
2020-11-29,howard,139,24027,2
2020-11-29,kent,23,24029,0
2020-11-29,montgomery,909,24031,4
2020-11-29,prince_georges,902,24033,2
2020-11-29,queen_annes,26,24035,0
2020-11-29,somerset,9,24039,0
2020-11-29,st_marys,61,24037,0
2020-11-29,talbot,7,24041,0
2020-11-29,washington,70,24043,1
2020-11-29,wicomico,59,24045,0
2020-11-29,worcester,35,24047,0
2020-11-29,unknown,43,NA,2
2020-11-30,allegany,72,24001,1
2020-11-30,anne_arundel,286,24003,0
2020-11-30,baltimore,710,24005,3
2020-11-30,baltimore_city,547,24510,2
2020-11-30,calvert,36,24009,0
2020-11-30,caroline,10,24011,0
2020-11-30,carroll,133,24013,0
2020-11-30,cecil,40,24015,0
2020-11-30,charles,103,24017,0
2020-11-30,dorchester,15,24019,0
2020-11-30,frederick,142,24021,0
2020-11-30,garrett,5,24023,0
2020-11-30,harford,94,24025,0
2020-11-30,howard,140,24027,1
2020-11-30,kent,23,24029,0
2020-11-30,montgomery,912,24031,3
2020-11-30,prince_georges,906,24033,4
2020-11-30,queen_annes,26,24035,0
2020-11-30,somerset,9,24039,0
2020-11-30,st_marys,62,24037,1
2020-11-30,talbot,7,24041,0
2020-11-30,washington,71,24043,1
2020-11-30,wicomico,59,24045,0
2020-11-30,worcester,37,24047,2
2020-11-30,unknown,41,NA,0
2020-12-01,allegany,74,24001,2
2020-12-01,anne_arundel,285,24003,0
2020-12-01,baltimore,715,24005,5
2020-12-01,baltimore_city,548,24510,1
2020-12-01,calvert,36,24009,0
2020-12-01,caroline,10,24011,0
2020-12-01,carroll,135,24013,2
2020-12-01,cecil,40,24015,0
2020-12-01,charles,102,24017,0
2020-12-01,dorchester,15,24019,0
2020-12-01,frederick,142,24021,0
2020-12-01,garrett,6,24023,1
2020-12-01,harford,99,24025,5
2020-12-01,howard,142,24027,2
2020-12-01,kent,23,24029,0
2020-12-01,montgomery,918,24031,6
2020-12-01,prince_georges,911,24033,5
2020-12-01,queen_annes,26,24035,0
2020-12-01,somerset,9,24039,0
2020-12-01,st_marys,62,24037,0
2020-12-01,talbot,7,24041,0
2020-12-01,washington,73,24043,2
2020-12-01,wicomico,59,24045,0
2020-12-01,worcester,37,24047,0
2020-12-01,unknown,42,NA,1
2020-12-02,allegany,80,24001,6
2020-12-02,anne_arundel,285,24003,0
2020-12-02,baltimore,718,24005,3
2020-12-02,baltimore_city,557,24510,9
2020-12-02,calvert,37,24009,1
2020-12-02,caroline,10,24011,0
2020-12-02,carroll,135,24013,0
2020-12-02,cecil,45,24015,5
2020-12-02,charles,102,24017,0
2020-12-02,dorchester,16,24019,1
2020-12-02,frederick,142,24021,0
2020-12-02,garrett,8,24023,2
2020-12-02,harford,100,24025,1
2020-12-02,howard,143,24027,1
2020-12-02,kent,23,24029,0
2020-12-02,montgomery,924,24031,6
2020-12-02,prince_georges,913,24033,2
2020-12-02,queen_annes,26,24035,0
2020-12-02,somerset,9,24039,0
2020-12-02,st_marys,62,24037,0
2020-12-02,talbot,7,24041,0
2020-12-02,washington,77,24043,4
2020-12-02,wicomico,59,24045,0
2020-12-02,worcester,38,24047,1
2020-12-02,unknown,42,NA,0
2020-12-03,allegany,84,24001,4
2020-12-03,anne_arundel,288,24003,3
2020-12-03,baltimore,730,24005,12
2020-12-03,baltimore_city,561,24510,4
2020-12-03,calvert,38,24009,1
2020-12-03,caroline,10,24011,0
2020-12-03,carroll,139,24013,4
2020-12-03,cecil,47,24015,2
2020-12-03,charles,103,24017,1
2020-12-03,dorchester,17,24019,1
2020-12-03,frederick,144,24021,2
2020-12-03,garrett,8,24023,0
2020-12-03,harford,102,24025,2
2020-12-03,howard,144,24027,1
2020-12-03,kent,23,24029,0
2020-12-03,montgomery,928,24031,4
2020-12-03,prince_georges,917,24033,4
2020-12-03,queen_annes,26,24035,0
2020-12-03,somerset,9,24039,0
2020-12-03,st_marys,64,24037,2
2020-12-03,talbot,7,24041,0
2020-12-03,washington,79,24043,2
2020-12-03,wicomico,59,24045,0
2020-12-03,worcester,38,24047,0
2020-12-03,unknown,41,NA,0
2020-12-04,allegany,87,24001,3
2020-12-04,anne_arundel,288,24003,0
2020-12-04,baltimore,737,24005,7
2020-12-04,baltimore_city,570,24510,9
2020-12-04,calvert,38,24009,0
2020-12-04,caroline,10,24011,0
2020-12-04,carroll,139,24013,0
2020-12-04,cecil,48,24015,1
2020-12-04,charles,103,24017,0
2020-12-04,dorchester,17,24019,0
2020-12-04,frederick,144,24021,0
2020-12-04,garrett,8,24023,0
2020-12-04,harford,104,24025,2
2020-12-04,howard,147,24027,3
2020-12-04,kent,23,24029,0
2020-12-04,montgomery,933,24031,5
2020-12-04,prince_georges,923,24033,6
2020-12-04,queen_annes,26,24035,0
2020-12-04,somerset,9,24039,0
2020-12-04,st_marys,65,24037,1
2020-12-04,talbot,7,24041,0
2020-12-04,washington,81,24043,2
2020-12-04,wicomico,60,24045,1
2020-12-04,worcester,38,24047,0
2020-12-04,unknown,25,NA,0
2020-12-05,allegany,87,24001,0
2020-12-05,anne_arundel,291,24003,3
2020-12-05,baltimore,738,24005,1
2020-12-05,baltimore_city,571,24510,1
2020-12-05,calvert,38,24009,0
2020-12-05,caroline,10,24011,0
2020-12-05,carroll,139,24013,0
2020-12-05,cecil,49,24015,1
2020-12-05,charles,103,24017,0
2020-12-05,dorchester,17,24019,0
2020-12-05,frederick,146,24021,2
2020-12-05,garrett,9,24023,1
2020-12-05,harford,105,24025,1
2020-12-05,howard,147,24027,0
2020-12-05,kent,23,24029,0
2020-12-05,montgomery,935,24031,2
2020-12-05,prince_georges,924,24033,1
2020-12-05,queen_annes,26,24035,0
2020-12-05,somerset,9,24039,0
2020-12-05,st_marys,66,24037,1
2020-12-05,talbot,7,24041,0
2020-12-05,washington,82,24043,1
2020-12-05,wicomico,60,24045,0
2020-12-05,worcester,38,24047,0
2020-12-05,unknown,39,NA,14
2020-12-06,allegany,87,24001,0
2020-12-06,anne_arundel,291,24003,0
2020-12-06,baltimore,746,24005,8
2020-12-06,baltimore_city,574,24510,3
2020-12-06,calvert,38,24009,0
2020-12-06,caroline,10,24011,0
2020-12-06,carroll,139,24013,0
2020-12-06,cecil,50,24015,1
2020-12-06,charles,103,24017,0
2020-12-06,dorchester,17,24019,0
2020-12-06,frederick,146,24021,0
2020-12-06,garrett,9,24023,0
2020-12-06,harford,107,24025,2
2020-12-06,howard,149,24027,2
2020-12-06,kent,23,24029,0
2020-12-06,montgomery,938,24031,3
2020-12-06,prince_georges,928,24033,4
2020-12-06,queen_annes,26,24035,0
2020-12-06,somerset,9,24039,0
2020-12-06,st_marys,66,24037,0
2020-12-06,talbot,7,24041,0
2020-12-06,washington,82,24043,0
2020-12-06,wicomico,60,24045,0
2020-12-06,worcester,38,24047,0
2020-12-06,unknown,42,NA,3
2020-12-07,allegany,89,24001,2
2020-12-07,anne_arundel,292,24003,1
2020-12-07,baltimore,747,24005,1
2020-12-07,baltimore_city,575,24510,1
2020-12-07,calvert,38,24009,0
2020-12-07,caroline,10,24011,0
2020-12-07,carroll,139,24013,0
2020-12-07,cecil,50,24015,0
2020-12-07,charles,103,24017,0
2020-12-07,dorchester,17,24019,0
2020-12-07,frederick,146,24021,0
2020-12-07,garrett,9,24023,0
2020-12-07,harford,110,24025,3
2020-12-07,howard,149,24027,0
2020-12-07,kent,23,24029,0
2020-12-07,montgomery,946,24031,8
2020-12-07,prince_georges,935,24033,7
2020-12-07,queen_annes,26,24035,0
2020-12-07,somerset,9,24039,0
2020-12-07,st_marys,67,24037,1
2020-12-07,talbot,7,24041,0
2020-12-07,washington,83,24043,1
2020-12-07,wicomico,60,24045,0
2020-12-07,worcester,38,24047,0
2020-12-07,unknown,37,NA,0
2020-12-08,allegany,97,24001,8
2020-12-08,anne_arundel,294,24003,2
2020-12-08,baltimore,754,24005,7
2020-12-08,baltimore_city,574,24510,0
2020-12-08,calvert,38,24009,0
2020-12-08,caroline,10,24011,0
2020-12-08,carroll,143,24013,4
2020-12-08,cecil,51,24015,1
2020-12-08,charles,105,24017,2
2020-12-08,dorchester,17,24019,0
2020-12-08,frederick,146,24021,0
2020-12-08,garrett,13,24023,4
2020-12-08,harford,111,24025,1
2020-12-08,howard,150,24027,1
2020-12-08,kent,23,24029,0
2020-12-08,montgomery,949,24031,3
2020-12-08,prince_georges,937,24033,2
2020-12-08,queen_annes,26,24035,0
2020-12-08,somerset,9,24039,0
2020-12-08,st_marys,69,24037,2
2020-12-08,talbot,7,24041,0
2020-12-08,washington,86,24043,3
2020-12-08,wicomico,60,24045,0
2020-12-08,worcester,38,24047,0
2020-12-08,unknown,48,NA,11
2020-12-09,allegany,104,24001,7
2020-12-09,anne_arundel,295,24003,1
2020-12-09,baltimore,761,24005,7
2020-12-09,baltimore_city,585,24510,11
2020-12-09,calvert,39,24009,1
2020-12-09,caroline,10,24011,0
2020-12-09,carroll,143,24013,0
2020-12-09,cecil,52,24015,1
2020-12-09,charles,107,24017,2
2020-12-09,dorchester,17,24019,0
2020-12-09,frederick,147,24021,1
2020-12-09,garrett,14,24023,1
2020-12-09,harford,111,24025,0
2020-12-09,howard,155,24027,5
2020-12-09,kent,23,24029,0
2020-12-09,montgomery,956,24031,7
2020-12-09,prince_georges,942,24033,5
2020-12-09,queen_annes,26,24035,0
2020-12-09,somerset,9,24039,0
2020-12-09,st_marys,69,24037,0
2020-12-09,talbot,7,24041,0
2020-12-09,washington,88,24043,2
2020-12-09,wicomico,61,24045,1
2020-12-09,worcester,38,24047,0
2020-12-09,unknown,42,NA,0
2020-12-10,allegany,109,24001,5
2020-12-10,anne_arundel,297,24003,2
2020-12-10,baltimore,773,24005,12
2020-12-10,baltimore_city,590,24510,5
2020-12-10,calvert,39,24009,0
2020-12-10,caroline,10,24011,0
2020-12-10,carroll,145,24013,2
2020-12-10,cecil,52,24015,0
2020-12-10,charles,108,24017,1
2020-12-10,dorchester,17,24019,0
2020-12-10,frederick,147,24021,0
2020-12-10,garrett,15,24023,1
2020-12-10,harford,112,24025,1
2020-12-10,howard,157,24027,2
2020-12-10,kent,23,24029,0
2020-12-10,montgomery,958,24031,2
2020-12-10,prince_georges,947,24033,5
2020-12-10,queen_annes,26,24035,0
2020-12-10,somerset,10,24039,1
2020-12-10,st_marys,70,24037,1
2020-12-10,talbot,7,24041,0
2020-12-10,washington,90,24043,2
2020-12-10,wicomico,61,24045,0
2020-12-10,worcester,38,24047,0
2020-12-10,unknown,49,NA,7
2020-12-11,allegany,113,24001,4
2020-12-11,anne_arundel,298,24003,1
2020-12-11,baltimore,778,24005,5
2020-12-11,baltimore_city,599,24510,9
2020-12-11,calvert,40,24009,1
2020-12-11,caroline,10,24011,0
2020-12-11,carroll,147,24013,2
2020-12-11,cecil,53,24015,1
2020-12-11,charles,111,24017,3
2020-12-11,dorchester,17,24019,0
2020-12-11,frederick,148,24021,1
2020-12-11,garrett,15,24023,0
2020-12-11,harford,114,24025,2
2020-12-11,howard,157,24027,0
2020-12-11,kent,23,24029,0
2020-12-11,montgomery,968,24031,10
2020-12-11,prince_georges,947,24033,0
2020-12-11,queen_annes,26,24035,0
2020-12-11,somerset,9,24039,0
2020-12-11,st_marys,73,24037,3
2020-12-11,talbot,7,24041,0
2020-12-11,washington,92,24043,2
2020-12-11,wicomico,62,24045,1
2020-12-11,worcester,39,24047,1
2020-12-11,unknown,55,NA,6
2020-12-12,allegany,116,24001,3
2020-12-12,anne_arundel,297,24003,0
2020-12-12,baltimore,787,24005,9
2020-12-12,baltimore_city,600,24510,1
2020-12-12,calvert,41,24009,1
2020-12-12,caroline,10,24011,0
2020-12-12,carroll,149,24013,2
2020-12-12,cecil,54,24015,1
2020-12-12,charles,111,24017,0
2020-12-12,dorchester,17,24019,0
2020-12-12,frederick,151,24021,3
2020-12-12,garrett,17,24023,2
2020-12-12,harford,115,24025,1
2020-12-12,howard,157,24027,0
2020-12-12,kent,23,24029,0
2020-12-12,montgomery,973,24031,5
2020-12-12,prince_georges,958,24033,11
2020-12-12,queen_annes,26,24035,0
2020-12-12,somerset,11,24039,2
2020-12-12,st_marys,75,24037,2
2020-12-12,talbot,7,24041,0
2020-12-12,washington,94,24043,2
2020-12-12,wicomico,64,24045,2
2020-12-12,worcester,39,24047,0
2020-12-12,unknown,45,NA,0
2020-12-13,allegany,117,24001,1
2020-12-13,anne_arundel,298,24003,1
2020-12-13,baltimore,793,24005,6
2020-12-13,baltimore_city,603,24510,3
2020-12-13,calvert,41,24009,0
2020-12-13,caroline,10,24011,0
2020-12-13,carroll,149,24013,0
2020-12-13,cecil,55,24015,1
2020-12-13,charles,111,24017,0
2020-12-13,dorchester,17,24019,0
2020-12-13,frederick,152,24021,1
2020-12-13,garrett,19,24023,2
2020-12-13,harford,115,24025,0
2020-12-13,howard,158,24027,1
2020-12-13,kent,23,24029,0
2020-12-13,montgomery,978,24031,5
2020-12-13,prince_georges,966,24033,8
2020-12-13,queen_annes,26,24035,0
2020-12-13,somerset,12,24039,1
2020-12-13,st_marys,75,24037,0
2020-12-13,talbot,7,24041,0
2020-12-13,washington,95,24043,1
2020-12-13,wicomico,64,24045,0
2020-12-13,worcester,39,24047,0
2020-12-13,unknown,31,NA,0
2020-12-14,allegany,117,24001,0
2020-12-14,anne_arundel,300,24003,2
2020-12-14,baltimore,795,24005,2
2020-12-14,baltimore_city,607,24510,4
2020-12-14,calvert,41,24009,0
2020-12-14,caroline,10,24011,0
2020-12-14,carroll,149,24013,0
2020-12-14,cecil,55,24015,0
2020-12-14,charles,112,24017,1
2020-12-14,dorchester,17,24019,0
2020-12-14,frederick,152,24021,0
2020-12-14,garrett,20,24023,1
2020-12-14,harford,115,24025,0
2020-12-14,howard,158,24027,0
2020-12-14,kent,23,24029,0
2020-12-14,montgomery,980,24031,2
2020-12-14,prince_georges,967,24033,1
2020-12-14,queen_annes,26,24035,0
2020-12-14,somerset,13,24039,1
2020-12-14,st_marys,75,24037,0
2020-12-14,talbot,7,24041,0
2020-12-14,washington,95,24043,0
2020-12-14,wicomico,66,24045,2
2020-12-14,worcester,39,24047,0
2020-12-14,unknown,39,NA,8
2020-12-15,allegany,122,24001,5
2020-12-15,anne_arundel,305,24003,5
2020-12-15,baltimore,800,24005,5
2020-12-15,baltimore_city,609,24510,2
2020-12-15,calvert,41,24009,0
2020-12-15,caroline,10,24011,0
2020-12-15,carroll,149,24013,0
2020-12-15,cecil,57,24015,2
2020-12-15,charles,113,24017,1
2020-12-15,dorchester,17,24019,0
2020-12-15,frederick,155,24021,3
2020-12-15,garrett,23,24023,3
2020-12-15,harford,118,24025,3
2020-12-15,howard,160,24027,2
2020-12-15,kent,23,24029,0
2020-12-15,montgomery,990,24031,10
2020-12-15,prince_georges,972,24033,5
2020-12-15,queen_annes,26,24035,0
2020-12-15,somerset,13,24039,0
2020-12-15,st_marys,76,24037,1
2020-12-15,talbot,7,24041,0
2020-12-15,washington,98,24043,3
2020-12-15,wicomico,69,24045,3
2020-12-15,worcester,39,24047,0
2020-12-15,unknown,47,NA,8
2020-12-16,allegany,126,24001,4
2020-12-16,anne_arundel,306,24003,1
2020-12-16,baltimore,812,24005,12
2020-12-16,baltimore_city,613,24510,4
2020-12-16,calvert,42,24009,1
2020-12-16,caroline,10,24011,0
2020-12-16,carroll,149,24013,0
2020-12-16,cecil,61,24015,4
2020-12-16,charles,114,24017,1
2020-12-16,dorchester,17,24019,0
2020-12-16,frederick,157,24021,2
2020-12-16,garrett,28,24023,5
2020-12-16,harford,122,24025,4
2020-12-16,howard,160,24027,0
2020-12-16,kent,24,24029,1
2020-12-16,montgomery,995,24031,5
2020-12-16,prince_georges,980,24033,8
2020-12-16,queen_annes,26,24035,0
2020-12-16,somerset,14,24039,1
2020-12-16,st_marys,77,24037,1
2020-12-16,talbot,7,24041,0
2020-12-16,washington,103,24043,5
2020-12-16,wicomico,69,24045,0
2020-12-16,worcester,41,24047,2
2020-12-16,unknown,50,NA,3
2020-12-17,allegany,128,24001,2
2020-12-17,anne_arundel,308,24003,2
2020-12-17,baltimore,821,24005,9
2020-12-17,baltimore_city,620,24510,7
2020-12-17,calvert,42,24009,0
2020-12-17,caroline,10,24011,0
2020-12-17,carroll,149,24013,0
2020-12-17,cecil,61,24015,0
2020-12-17,charles,114,24017,0
2020-12-17,dorchester,17,24019,0
2020-12-17,frederick,157,24021,0
2020-12-17,garrett,30,24023,2
2020-12-17,harford,125,24025,3
2020-12-17,howard,160,24027,0
2020-12-17,kent,24,24029,0
2020-12-17,montgomery,1009,24031,14
2020-12-17,prince_georges,984,24033,4
2020-12-17,queen_annes,26,24035,0
2020-12-17,somerset,15,24039,1
2020-12-17,st_marys,77,24037,0
2020-12-17,talbot,7,24041,0
2020-12-17,washington,108,24043,5
2020-12-17,wicomico,69,24045,0
2020-12-17,worcester,41,24047,0
2020-12-17,unknown,50,NA,0
2020-12-18,allegany,134,24001,6
2020-12-18,anne_arundel,311,24003,3
2020-12-18,baltimore,825,24005,4
2020-12-18,baltimore_city,628,24510,8
2020-12-18,calvert,42,24009,0
2020-12-18,caroline,10,24011,0
2020-12-18,carroll,150,24013,1
2020-12-18,cecil,62,24015,1
2020-12-18,charles,115,24017,1
2020-12-18,dorchester,17,24019,0
2020-12-18,frederick,160,24021,3
2020-12-18,garrett,30,24023,0
2020-12-18,harford,126,24025,1
2020-12-18,howard,163,24027,3
2020-12-18,kent,24,24029,0
2020-12-18,montgomery,1012,24031,3
2020-12-18,prince_georges,991,24033,7
2020-12-18,queen_annes,26,24035,0
2020-12-18,somerset,15,24039,0
2020-12-18,st_marys,78,24037,1
2020-12-18,talbot,7,24041,0
2020-12-18,washington,110,24043,2
2020-12-18,wicomico,70,24045,1
2020-12-18,worcester,41,24047,0
2020-12-18,unknown,41,NA,0
2020-12-19,allegany,135,24001,1
2020-12-19,anne_arundel,315,24003,4
2020-12-19,baltimore,832,24005,7
2020-12-19,baltimore_city,636,24510,8
2020-12-19,calvert,43,24009,1
2020-12-19,caroline,10,24011,0
2020-12-19,carroll,151,24013,1
2020-12-19,cecil,63,24015,1
2020-12-19,charles,116,24017,1
2020-12-19,dorchester,17,24019,0
2020-12-19,frederick,162,24021,2
2020-12-19,garrett,31,24023,1
2020-12-19,harford,127,24025,1
2020-12-19,howard,164,24027,1
2020-12-19,kent,24,24029,0
2020-12-19,montgomery,1014,24031,2
2020-12-19,prince_georges,998,24033,7
2020-12-19,queen_annes,26,24035,0
2020-12-19,somerset,15,24039,0
2020-12-19,st_marys,80,24037,2
2020-12-19,talbot,7,24041,0
2020-12-19,washington,113,24043,3
2020-12-19,wicomico,71,24045,1
2020-12-19,worcester,41,24047,0
2020-12-19,unknown,51,NA,10
2020-12-20,allegany,140,24001,5
2020-12-20,anne_arundel,316,24003,1
2020-12-20,baltimore,838,24005,6
2020-12-20,baltimore_city,643,24510,7
2020-12-20,calvert,44,24009,1
2020-12-20,caroline,10,24011,0
2020-12-20,carroll,152,24013,1
2020-12-20,cecil,63,24015,0
2020-12-20,charles,116,24017,0
2020-12-20,dorchester,17,24019,0
2020-12-20,frederick,162,24021,0
2020-12-20,garrett,34,24023,3
2020-12-20,harford,129,24025,2
2020-12-20,howard,164,24027,0
2020-12-20,kent,24,24029,0
2020-12-20,montgomery,1015,24031,1
2020-12-20,prince_georges,1009,24033,11
2020-12-20,queen_annes,26,24035,0
2020-12-20,somerset,16,24039,1
2020-12-20,st_marys,81,24037,1
2020-12-20,talbot,7,24041,0
2020-12-20,washington,115,24043,2
2020-12-20,wicomico,71,24045,0
2020-12-20,worcester,41,24047,0
2020-12-20,unknown,46,NA,0
2020-12-21,allegany,142,24001,2
2020-12-21,anne_arundel,322,24003,6
2020-12-21,baltimore,845,24005,7
2020-12-21,baltimore_city,647,24510,4
2020-12-21,calvert,44,24009,0
2020-12-21,caroline,10,24011,0
2020-12-21,carroll,153,24013,1
2020-12-21,cecil,63,24015,0
2020-12-21,charles,116,24017,0
2020-12-21,dorchester,17,24019,0
2020-12-21,frederick,162,24021,0
2020-12-21,garrett,36,24023,2
2020-12-21,harford,130,24025,1
2020-12-21,howard,165,24027,1
2020-12-21,kent,24,24029,0
2020-12-21,montgomery,1019,24031,4
2020-12-21,prince_georges,1010,24033,1
2020-12-21,queen_annes,26,24035,0
2020-12-21,somerset,19,24039,3
2020-12-21,st_marys,81,24037,0
2020-12-21,talbot,7,24041,0
2020-12-21,washington,117,24043,2
2020-12-21,wicomico,71,24045,0
2020-12-21,worcester,42,24047,1
2020-12-21,unknown,34,NA,0
2020-12-22,allegany,145,24001,3
2020-12-22,anne_arundel,324,24003,2
2020-12-22,baltimore,851,24005,6
2020-12-22,baltimore_city,650,24510,3
2020-12-22,calvert,44,24009,0
2020-12-22,caroline,10,24011,0
2020-12-22,carroll,154,24013,1
2020-12-22,cecil,63,24015,0
2020-12-22,charles,116,24017,0
2020-12-22,dorchester,17,24019,0
2020-12-22,frederick,163,24021,1
2020-12-22,garrett,36,24023,0
2020-12-22,harford,133,24025,3
2020-12-22,howard,167,24027,2
2020-12-22,kent,24,24029,0
2020-12-22,montgomery,1025,24031,6
2020-12-22,prince_georges,1015,24033,5
2020-12-22,queen_annes,26,24035,0
2020-12-22,somerset,19,24039,0
2020-12-22,st_marys,82,24037,1
2020-12-22,talbot,7,24041,0
2020-12-22,washington,123,24043,6
2020-12-22,wicomico,72,24045,1
2020-12-22,worcester,42,24047,0
2020-12-22,unknown,45,NA,11
2020-12-23,allegany,146,24001,1
2020-12-23,anne_arundel,329,24003,5
2020-12-23,baltimore,860,24005,9
2020-12-23,baltimore_city,656,24510,6
2020-12-23,calvert,44,24009,0
2020-12-23,caroline,10,24011,0
2020-12-23,carroll,155,24013,1
2020-12-23,cecil,65,24015,2
2020-12-23,charles,116,24017,0
2020-12-23,dorchester,18,24019,1
2020-12-23,frederick,163,24021,0
2020-12-23,garrett,37,24023,1
2020-12-23,harford,135,24025,2
2020-12-23,howard,167,24027,0
2020-12-23,kent,24,24029,0
2020-12-23,montgomery,1032,24031,7
2020-12-23,prince_georges,1019,24033,4
2020-12-23,queen_annes,26,24035,0
2020-12-23,somerset,19,24039,0
2020-12-23,st_marys,82,24037,0
2020-12-23,talbot,7,24041,0
2020-12-23,washington,127,24043,4
2020-12-23,wicomico,73,24045,1
2020-12-23,worcester,43,24047,1
2020-12-23,unknown,49,NA,4
2020-12-24,allegany,150,24001,4
2020-12-24,anne_arundel,331,24003,2
2020-12-24,baltimore,865,24005,5
2020-12-24,baltimore_city,667,24510,11
2020-12-24,calvert,44,24009,0
2020-12-24,caroline,10,24011,0
2020-12-24,carroll,157,24013,2
2020-12-24,cecil,67,24015,2
2020-12-24,charles,116,24017,0
2020-12-24,dorchester,18,24019,0
2020-12-24,frederick,166,24021,3
2020-12-24,garrett,37,24023,0
2020-12-24,harford,138,24025,3
